game_idx,p1_label,p2_label,winner,p1_reward_sum,p2_reward_sum,episode_length,timestamp
14039,heuristic,dqn,2,-0.4331,2.6484,64,2026-06-06T21:40:14
14040,dqn,self,1,1.4603,-1.5469,64,2026-06-06T21:40:16
14041,self,dqn,2,-0.4454,2.4875,64,2026-06-06T21:40:17
14042,dqn,self,2,-1.0519,2.4751,64,2026-06-06T21:40:19
14043,pool:gen_001,dqn,1,2.6855,-2.1038,64,2026-06-06T21:40:20
14044,dqn,self,1,1.7078,-1.8563,64,2026-06-06T21:40:22
14045,pool:gen_001,dqn,1,3.2300,-2.3389,64,2026-06-06T21:40:23
14046,dqn,heuristic,2,-0.6434,3.4033,64,2026-06-06T21:40:25
14047,pool:gen_001,dqn,1,3.0196,-2.2152,64,2026-06-06T21:40:26
14048,dqn,pool:gen_001,2,-1.0889,4.2944,64,2026-06-06T21:40:28
14049,self,dqn,2,-0.2598,2.3019,64,2026-06-06T21:40:29
14050,dqn,self,2,-1.3736,4.1211,64,2026-06-06T21:40:31
14051,self,dqn,2,-0.8415,2.4628,64,2026-06-06T21:40:32
14052,dqn,self,1,2.9825,-2.4751,64,2026-06-06T21:40:34
14053,self,dqn,1,1.7326,-1.7944,64,2026-06-06T21:40:35
14054,dqn,self,1,1.7202,-1.5840,64,2026-06-06T21:40:37
14055,self,dqn,2,-0.5816,2.3885,64,2026-06-06T21:40:38
14056,dqn,heuristic,2,-0.3093,2.8464,64,2026-06-06T21:40:40
14057,pool:gen_001,dqn,1,2.6731,-1.9305,64,2026-06-06T21:40:41
14058,dqn,pool:gen_001,2,-0.9033,3.7003,64,2026-06-06T21:40:43
14059,random,dqn,2,-0.7301,2.7969,64,2026-06-06T21:40:44
14060,dqn,self,1,1.5717,-1.9182,64,2026-06-06T21:40:46
14061,random,dqn,2,-0.5816,2.3885,64,2026-06-06T21:40:47
14062,dqn,heuristic,1,2.0791,-1.2251,64,2026-06-06T21:40:48
14063,pool:gen_001,dqn,1,2.6484,-2.0295,64,2026-06-06T21:40:50
14064,dqn,pool:gen_001,2,-0.5568,3.5271,64,2026-06-06T21:40:51
14065,pool:gen_001,dqn,1,2.7969,-2.1038,64,2026-06-06T21:40:53
14066,dqn,random,1,2.2028,-2.2895,64,2026-06-06T21:40:54
14067,pool:gen_001,dqn,1,2.7350,-2.3142,64,2026-06-06T21:40:56
14068,dqn,pool:gen_001,2,-0.7424,3.2672,64,2026-06-06T21:40:57
14069,pool:gen_001,dqn,1,2.5122,-1.9429,64,2026-06-06T21:40:59
14070,dqn,self,1,1.6707,-1.8563,64,2026-06-06T21:41:00
14071,pool:gen_001,dqn,1,2.1905,-1.4850,64,2026-06-06T21:41:02
14072,dqn,pool:gen_001,2,-0.9776,3.3291,64,2026-06-06T21:41:03
14073,self,dqn,2,-0.5197,2.5247,64,2026-06-06T21:41:05
14074,dqn,pool:gen_001,2,-1.1508,3.5642,64,2026-06-06T21:41:06
14075,self,dqn,1,1.7944,-1.9924,64,2026-06-06T21:41:08
14076,dqn,pool:gen_001,2,-1.1508,3.5271,64,2026-06-06T21:41:09
14077,pool:gen_001,dqn,1,2.3637,-1.9801,64,2026-06-06T21:41:11
14078,dqn,pool:gen_001,2,-1.1385,3.3909,64,2026-06-06T21:41:12
14079,self,dqn,2,-0.6930,2.5370,64,2026-06-06T21:41:14
14080,dqn,pool:gen_001,2,-0.9528,3.1682,64,2026-06-06T21:41:15
14081,pool:gen_001,dqn,1,2.0667,-1.8687,64,2026-06-06T21:41:17
14082,dqn,self,1,2.0791,-2.1905,64,2026-06-06T21:41:18
14083,pool:gen_001,dqn,1,1.9924,-1.9429,64,2026-06-06T21:41:20
14084,dqn,pool:gen_001,2,-0.9033,3.1063,64,2026-06-06T21:41:21
14085,self,dqn,2,-0.3093,2.3266,64,2026-06-06T21:41:23
14086,dqn,pool:gen_001,2,-1.1013,3.2053,64,2026-06-06T21:41:24
14087,pool:gen_001,dqn,1,2.2647,-2.1162,64,2026-06-06T21:41:26
14088,dqn,pool:gen_001,2,-1.1137,3.2301,64,2026-06-06T21:41:27
14089,pool:gen_001,dqn,1,2.2895,-2.1286,64,2026-06-06T21:41:29
14090,dqn,self,1,2.1533,-2.0048,64,2026-06-06T21:41:30
14091,pool:gen_001,dqn,1,2.3761,-2.1904,64,2026-06-06T21:41:32
14092,dqn,self,2,-0.6187,2.3885,64,2026-06-06T21:41:33
14093,self,dqn,2,-0.6806,2.5123,64,2026-06-06T21:41:35
14094,dqn,pool:gen_001,2,-0.9652,3.0073,64,2026-06-06T21:41:37
14095,pool:gen_001,dqn,1,2.0419,-1.9306,64,2026-06-06T21:41:38
14096,dqn,random,1,1.4727,-1.6459,64,2026-06-06T21:41:40
14097,self,dqn,1,2.0543,-2.1038,64,2026-06-06T21:41:41
14098,dqn,self,1,1.4850,-1.7449,64,2026-06-06T21:41:43
14099,pool:gen_001,dqn,1,2.2771,-2.1781,64,2026-06-06T21:41:44
14100,dqn,self,1,1.3737,-1.7449,64,2026-06-06T21:41:46
14101,pool:gen_001,dqn,1,2.5493,-2.3885,64,2026-06-06T21:52:10
14102,dqn,self,2,-0.5568,2.3761,64,2026-06-06T21:52:12
14103,pool:gen_001,dqn,1,1.7697,-1.8316,64,2026-06-06T21:52:14
14104,dqn,self,1,1.9182,-2.0172,64,2026-06-06T21:52:16
14105,random,dqn,2,-0.6558,2.7227,64,2026-06-06T21:52:18
14106,dqn,pool:gen_001,1,1.7078,-1.5222,64,2026-06-06T21:52:20
14107,pool:gen_001,dqn,1,1.8068,-1.7202,64,2026-06-06T21:52:22
14108,dqn,self,2,-0.5692,2.3638,64,2026-06-06T21:52:24
14109,pool:gen_001,dqn,1,1.8439,-1.9801,64,2026-06-06T21:52:26
14110,dqn,pool:gen_001,1,1.4727,-1.6088,64,2026-06-06T21:52:28
14111,heuristic,dqn,2,-0.0247,2.7598,64,2026-06-06T21:52:29
14112,dqn,pool:gen_001,2,-0.7053,2.7845,64,2026-06-06T21:52:31
14113,self,dqn,1,1.8563,-1.7821,64,2026-06-06T21:52:33
14114,dqn,self,2,-0.8167,2.6732,64,2026-06-06T21:52:35
14115,self,dqn,2,-0.6930,2.3514,64,2026-06-06T21:52:37
14116,dqn,self,1,2.2523,-1.8687,64,2026-06-06T21:52:39
14117,pool:gen_001,dqn,2,-0.6806,2.5494,64,2026-06-06T21:52:41
14118,dqn,pool:gen_001,1,1.6459,-1.6954,64,2026-06-06T21:52:43
14119,pool:gen_001,dqn,2,-0.6929,2.8712,64,2026-06-06T21:52:45
14120,dqn,pool:gen_001,2,-0.6806,2.9949,64,2026-06-06T21:52:47
14121,self,dqn,1,1.9677,-1.7821,64,2026-06-06T21:52:49
14122,dqn,pool:gen_001,2,-0.6434,2.9578,64,2026-06-06T21:52:51
14123,random,dqn,2,-0.8415,2.8340,64,2026-06-06T21:52:53
14124,dqn,self,1,1.7573,-1.9553,64,2026-06-06T21:52:54
14125,pool:gen_001,dqn,1,1.4108,-1.5964,64,2026-06-06T21:52:56
14126,dqn,pool:gen_001,1,1.7944,-1.8811,64,2026-06-06T21:52:58
14127,self,dqn,2,-0.6806,2.6608,64,2026-06-06T21:53:00
14128,dqn,self,2,-0.6682,2.3019,64,2026-06-06T21:53:02
14129,self,dqn,2,-0.6682,2.5989,64,2026-06-06T21:53:04
14130,dqn,pool:gen_001,1,1.4603,-1.7697,64,2026-06-06T21:53:06
14131,self,dqn,1,1.9306,-1.9677,64,2026-06-06T21:53:08
14132,dqn,random,1,3.0073,-2.2647,64,2026-06-06T21:53:10
14133,pool:gen_001,dqn,2,-0.4702,2.4999,64,2026-06-06T21:53:11
14134,dqn,random,1,3.0691,-2.5369,64,2026-06-06T21:53:13
14135,self,dqn,1,1.9429,-1.8811,64,2026-06-06T21:53:15
14136,dqn,self,1,1.5964,-1.4479,64,2026-06-06T21:53:17
14137,self,dqn,1,1.7449,-1.8563,64,2026-06-06T21:53:19
14138,dqn,pool:gen_001,1,2.1162,-2.0048,64,2026-06-06T21:53:21
14139,pool:gen_001,dqn,2,-0.8538,3.0444,64,2026-06-06T21:53:23
14140,dqn,self,2,-0.7548,2.4751,64,2026-06-06T21:53:25
14141,self,dqn,1,1.9553,-1.8687,64,2026-06-06T21:53:26
14142,dqn,self,1,2.2152,-1.9429,64,2026-06-06T21:53:28
14143,self,dqn,2,-0.6806,2.5865,64,2026-06-06T21:53:30
14144,dqn,random,1,2.7845,-2.3018,64,2026-06-06T21:53:32
14145,pool:gen_001,dqn,2,-0.9281,3.2301,64,2026-06-06T21:53:34
14146,dqn,pool:gen_001,1,2.3266,-2.0543,64,2026-06-06T21:53:36
14147,pool:gen_001,dqn,2,-0.9033,3.1063,64,2026-06-06T21:53:38
14148,dqn,pool:gen_001,1,2.2400,-1.9924,64,2026-06-06T21:53:39
14149,pool:gen_001,dqn,2,-0.8662,2.9207,64,2026-06-06T21:53:41
14150,dqn,self,1,1.7449,-1.5964,64,2026-06-06T21:53:43
14151,self,dqn,1,2.2399,-2.3637,64,2026-06-06T21:53:45
14152,dqn,self,2,-0.8167,2.8588,64,2026-06-06T21:53:47
14153,pool:gen_001,dqn,2,-0.9528,3.1311,64,2026-06-06T21:53:49
14154,dqn,heuristic,1,3.2919,-1.9429,64,2026-06-06T21:53:51
14155,self,dqn,2,-0.5940,2.5989,64,2026-06-06T21:53:53
14156,dqn,pool:gen_001,1,2.2028,-1.9553,64,2026-06-06T21:53:55
14157,random,dqn,2,-1.1632,3.3291,64,2026-06-06T21:53:56
14158,dqn,pool:gen_001,1,2.1162,-2.0048,64,2026-06-06T21:53:58
14159,pool:gen_001,dqn,2,-0.9281,3.0816,64,2026-06-06T21:54:00
14160,dqn,pool:gen_001,1,2.3018,-2.0419,64,2026-06-06T21:54:02
14161,random,dqn,2,-0.7053,3.0073,64,2026-06-06T21:54:04
14162,dqn,heuristic,1,3.7746,-2.0171,64,2026-06-06T21:54:06
14163,heuristic,dqn,2,-0.6063,3.2548,64,2026-06-06T21:54:08
14164,dqn,pool:gen_001,1,2.2152,-1.9801,64,2026-06-06T21:54:10
14165,pool:gen_001,dqn,2,-1.0890,3.4404,64,2026-06-06T21:54:12
14166,dqn,self,2,-0.7425,2.5989,64,2026-06-06T21:54:14
14167,self,dqn,2,-0.5321,2.4751,64,2026-06-06T21:54:16
14168,dqn,pool:gen_001,1,2.0543,-1.9924,64,2026-06-06T21:54:18
14169,pool:gen_001,dqn,2,-0.6311,2.7103,64,2026-06-06T21:54:20
14170,dqn,pool:gen_001,1,1.6336,-1.5964,64,2026-06-06T21:54:22
14171,pool:gen_001,dqn,2,-0.8167,2.7103,64,2026-06-06T21:54:24
14172,dqn,pool:gen_001,1,1.9429,-1.7697,64,2026-06-06T21:54:26
14173,self,dqn,2,-1.0518,2.9949,64,2026-06-06T21:54:28
14174,dqn,pool:gen_001,1,2.1657,-2.1038,64,2026-06-06T21:54:30
14175,self,dqn,1,1.8811,-1.3489,64,2026-06-06T21:54:32
14176,dqn,self,1,1.9924,-1.9429,64,2026-06-06T21:54:34
14177,pool:gen_001,dqn,2,-0.8662,2.6979,64,2026-06-06T21:54:36
14178,dqn,pool:gen_001,1,1.8563,-1.8934,64,2026-06-06T21:54:38
14179,pool:gen_001,dqn,2,-0.8415,2.7969,64,2026-06-06T21:54:40
14180,dqn,self,2,-0.3464,2.4009,64,2026-06-06T21:54:42
14181,self,dqn,1,1.7325,-2.0915,64,2026-06-06T21:54:44
14182,dqn,self,1,1.5964,-1.4108,64,2026-06-06T21:54:45
14183,heuristic,dqn,2,-0.6682,3.8241,64,2026-06-06T21:54:47
14184,dqn,pool:gen_001,1,1.9429,-1.8439,64,2026-06-06T21:54:49
14185,self,dqn,1,1.5964,-1.5593,64,2026-06-06T21:54:51
14186,dqn,random,1,3.4899,-2.6359,64,2026-06-06T21:54:53
14187,self,dqn,2,-0.5073,2.3143,64,2026-06-06T21:54:55
14188,dqn,self,2,-0.6063,2.5123,64,2026-06-06T21:54:56
14189,pool:gen_001,dqn,2,-0.9281,2.8588,64,2026-06-06T21:54:58
14190,dqn,self,1,1.5964,-1.9306,64,2026-06-06T21:55:00
14191,self,dqn,1,1.6459,-1.7326,64,2026-06-06T21:55:02
14192,dqn,random,1,3.1557,-2.7102,64,2026-06-06T21:55:04
14193,pool:gen_001,dqn,2,-1.0024,2.7474,64,2026-06-06T21:55:06
14194,dqn,pool:gen_001,1,1.9801,-2.0667,64,2026-06-06T21:55:08
14195,self,dqn,2,-0.4949,2.7722,64,2026-06-06T21:55:09
14196,dqn,heuristic,1,3.0320,-2.2028,64,2026-06-06T21:55:11
14197,pool:gen_001,dqn,2,-0.9405,2.6608,64,2026-06-06T21:55:13
14198,dqn,self,2,-0.4826,2.2276,64,2026-06-06T21:55:15
14199,pool:gen_001,dqn,2,-0.6930,2.4999,64,2026-06-06T21:55:17
14200,dqn,self,2,-0.5073,2.4256,64,2026-06-06T21:55:19
14201,pool:gen_001,dqn,2,-0.7301,2.5370,64,2026-06-06T22:06:34
14202,dqn,self,1,1.8687,-1.7697,64,2026-06-06T22:06:35
14203,heuristic,dqn,2,-0.5939,3.8241,64,2026-06-06T22:06:37
14204,dqn,self,1,1.7325,-2.0543,64,2026-06-06T22:06:39
14205,self,dqn,1,1.7202,-1.7697,64,2026-06-06T22:06:41
14206,dqn,pool:gen_001,1,1.5717,-1.7697,64,2026-06-06T22:06:43
14207,pool:gen_001,dqn,2,-0.9776,2.6979,64,2026-06-06T22:06:45
14208,dqn,self,2,-0.8910,2.5618,64,2026-06-06T22:06:46
14209,self,dqn,1,1.4850,-1.7449,64,2026-06-06T22:06:48
14210,dqn,self,2,-0.8910,2.5989,64,2026-06-06T22:06:50
14211,pool:gen_001,dqn,2,-1.0023,2.7845,64,2026-06-06T22:06:52
14212,dqn,self,1,1.4850,-1.7449,64,2026-06-06T22:06:54
14213,pool:gen_001,dqn,2,-0.9281,2.7474,64,2026-06-06T22:06:56
14214,dqn,pool:gen_001,1,2.0296,-2.2028,64,2026-06-06T22:06:58
14215,self,dqn,1,1.3242,-1.6831,64,2026-06-06T22:06:59
14216,dqn,self,2,-0.6806,2.7722,64,2026-06-06T22:07:01
14217,pool:gen_001,dqn,2,-1.0766,2.9702,64,2026-06-06T22:07:03
14218,dqn,heuristic,1,3.2424,-2.0667,64,2026-06-06T22:07:05
14219,self,dqn,1,1.8192,-1.4479,64,2026-06-06T22:07:07
14220,dqn,pool:gen_001,1,2.0791,-2.1905,64,2026-06-06T22:07:09
14221,random,dqn,2,-1.1508,3.3043,64,2026-06-06T22:07:10
14222,dqn,self,1,1.8192,-1.8192,64,2026-06-06T22:07:12
14223,pool:gen_001,dqn,2,-0.8291,2.6608,64,2026-06-06T22:07:14
14224,dqn,self,2,-0.6063,2.4751,64,2026-06-06T22:07:16
14225,self,dqn,1,1.8192,-1.8192,64,2026-06-06T22:07:18
14226,dqn,self,1,1.8192,-1.5964,64,2026-06-06T22:07:20
14227,pool:gen_001,dqn,2,-0.7920,2.6237,64,2026-06-06T22:07:22
14228,dqn,self,1,1.4850,-1.7078,64,2026-06-06T22:07:23
14229,self,dqn,2,-0.5321,2.4751,64,2026-06-06T22:07:25
14230,dqn,pool:gen_001,1,2.0914,-2.1781,64,2026-06-06T22:07:27
14231,random,dqn,2,-1.2127,3.9479,64,2026-06-06T22:07:29
14232,dqn,pool:gen_001,1,2.0048,-2.0791,64,2026-06-06T22:07:31
14233,self,dqn,1,1.4974,-1.8811,64,2026-06-06T22:07:33
14234,dqn,self,2,-0.4826,2.5247,64,2026-06-06T22:07:34
14235,self,dqn,1,1.8316,-1.9924,64,2026-06-06T22:07:36
14236,dqn,pool:gen_001,1,1.7326,-1.9429,64,2026-06-06T22:07:38
14237,pool:gen_001,dqn,2,-0.8415,2.5370,64,2026-06-06T22:07:40
14238,dqn,self,2,-0.6558,2.2771,64,2026-06-06T22:07:42
14239,pool:gen_001,dqn,2,-0.6435,2.5865,64,2026-06-06T22:07:44
14240,dqn,pool:gen_001,1,2.0296,-1.9801,64,2026-06-06T22:07:46
14241,pool:gen_001,dqn,1,1.4974,-1.5098,64,2026-06-06T22:07:48
14242,dqn,self,2,-0.8786,2.4256,64,2026-06-06T22:07:50
14243,self,dqn,1,1.6212,-1.6459,64,2026-06-06T22:07:52
14244,dqn,self,2,-0.7548,2.8464,64,2026-06-06T22:07:53
14245,self,dqn,1,1.4603,-1.6954,64,2026-06-06T22:07:55
14246,dqn,self,2,-0.3836,2.6608,64,2026-06-06T22:07:57
14247,pool:gen_001,dqn,2,-0.7301,2.5741,64,2026-06-06T22:07:59
14248,dqn,pool:gen_001,1,1.6954,-1.8316,64,2026-06-06T22:08:01
14249,pool:gen_001,dqn,2,-0.7301,2.5741,64,2026-06-06T22:08:03
14250,dqn,pool:gen_001,1,1.6707,-1.8563,64,2026-06-06T22:08:05
14251,self,dqn,1,1.7449,-1.3365,64,2026-06-06T22:08:07
14252,dqn,heuristic,1,2.0667,-1.1261,64,2026-06-06T22:08:08
14253,self,dqn,2,-0.5816,2.2771,64,2026-06-06T22:08:10
14254,dqn,heuristic,1,2.4627,-1.4355,64,2026-06-06T22:08:12
14255,pool:gen_001,dqn,1,1.4603,-1.5098,64,2026-06-06T22:08:14
14256,dqn,pool:gen_001,1,1.8934,-1.9306,64,2026-06-06T22:08:16
14257,self,dqn,1,1.6212,-1.8687,64,2026-06-06T22:08:18
14258,dqn,pool:gen_001,1,1.5841,-1.6088,64,2026-06-06T22:08:20
14259,self,dqn,2,-0.5816,2.6855,64,2026-06-06T22:08:22
14260,dqn,pool:gen_001,1,1.5469,-1.6459,64,2026-06-06T22:08:24
14261,pool:gen_001,dqn,1,1.6335,-1.7821,64,2026-06-06T22:08:26
14262,dqn,self,1,1.7449,-1.8934,64,2026-06-06T22:08:27
14263,self,dqn,2,-0.6558,2.7598,64,2026-06-06T22:08:29
14264,dqn,self,2,-0.7796,2.5989,64,2026-06-06T22:08:31
14265,pool:gen_001,dqn,2,-0.4702,2.6484,64,2026-06-06T22:08:33
14266,dqn,pool:gen_001,1,1.8811,-1.7573,64,2026-06-06T22:08:35
14267,self,dqn,1,1.6088,-1.6954,64,2026-06-06T22:08:37
14268,dqn,pool:gen_001,1,1.6954,-1.6831,64,2026-06-06T22:08:39
14269,pool:gen_001,dqn,2,-0.6063,2.5865,64,2026-06-06T22:08:41
14270,dqn,pool:gen_001,1,1.6336,-1.6336,64,2026-06-06T22:08:42
14271,random,dqn,2,-0.9900,2.7969,64,2026-06-06T22:08:44
14272,dqn,self,1,1.6088,-1.5098,64,2026-06-06T22:08:46
14273,self,dqn,2,-0.9281,2.5989,64,2026-06-06T22:08:48
14274,dqn,pool:gen_001,1,1.4355,-1.6459,64,2026-06-06T22:08:50
14275,self,dqn,1,1.6954,-2.1286,64,2026-06-06T22:08:52
14276,dqn,self,1,1.8439,-1.8687,64,2026-06-06T22:08:54
14277,self,dqn,2,-0.6930,2.6484,64,2026-06-06T22:08:57
14278,dqn,self,1,1.8439,-2.0915,64,2026-06-06T22:08:59
14279,self,dqn,2,-0.6558,3.1682,64,2026-06-06T22:09:01
14280,dqn,self,2,-1.1880,3.2301,64,2026-06-06T22:09:04
14281,pool:gen_001,dqn,2,-0.3959,2.4628,64,2026-06-06T22:09:06
14282,dqn,pool:gen_001,1,1.7697,-1.7573,64,2026-06-06T22:09:08
14283,self,dqn,2,-0.5073,2.3514,64,2026-06-06T22:09:10
14284,dqn,pool:gen_001,1,1.9182,-1.7944,64,2026-06-06T22:09:13
14285,self,dqn,1,1.5964,-1.7449,64,2026-06-06T22:09:15
14286,dqn,self,2,-0.9281,2.5989,64,2026-06-06T22:09:17
14287,self,dqn,2,-0.8662,2.3638,64,2026-06-06T22:09:20
14288,dqn,pool:gen_001,1,1.6707,-1.6336,64,2026-06-06T22:09:22
14289,pool:gen_001,dqn,2,-0.6063,2.6237,64,2026-06-06T22:09:24
14290,dqn,pool:gen_001,1,1.9306,-1.6707,64,2026-06-06T22:09:27
14291,self,dqn,2,-0.6806,2.5865,64,2026-06-06T22:09:29
14292,dqn,self,2,-0.5568,2.4875,64,2026-06-06T22:09:31
14293,self,dqn,1,1.7078,-1.7078,64,2026-06-06T22:09:34
14294,dqn,pool:gen_001,1,1.9306,-1.6707,64,2026-06-06T22:09:36
14295,self,dqn,2,-0.9281,2.7474,64,2026-06-06T22:09:38
14296,dqn,pool:gen_001,2,-0.8167,2.9702,64,2026-06-06T22:09:41
14297,self,dqn,1,1.6583,-1.7202,64,2026-06-06T22:09:43
14298,dqn,pool:gen_001,2,-0.4949,2.6979,64,2026-06-06T22:09:45
14299,self,dqn,1,1.7820,-2.0791,64,2026-06-06T22:09:48
14300,dqn,self,2,-0.7053,2.6360,64,2026-06-06T22:09:50
14301,self,dqn,1,1.6707,-1.8192,64,2026-06-06T22:20:15
14302,dqn,pool:gen_001,2,-0.5940,2.6360,64,2026-06-06T22:20:17
14303,pool:gen_001,dqn,1,1.6583,-1.5717,64,2026-06-06T22:20:19
14304,dqn,random,1,3.1186,-2.6359,64,2026-06-06T22:20:21
14305,self,dqn,1,1.6088,-1.7326,64,2026-06-06T22:20:23
14306,dqn,heuristic,1,2.3142,-1.9182,64,2026-06-06T22:20:24
14307,self,dqn,1,1.8563,-2.2276,64,2026-06-06T22:20:26
14308,dqn,self,1,1.3737,-1.6707,64,2026-06-06T22:20:28
14309,pool:gen_001,dqn,2,-0.4949,2.5865,64,2026-06-06T22:20:30
14310,dqn,self,1,1.6954,-1.6831,64,2026-06-06T22:20:32
14311,pool:gen_001,dqn,2,-0.3959,2.6113,64,2026-06-06T22:20:34
14312,dqn,self,1,1.6954,-1.9429,64,2026-06-06T22:20:36
14313,pool:gen_001,dqn,1,1.8068,-1.8316,64,2026-06-06T22:20:38
14314,dqn,self,1,1.4355,-1.6088,64,2026-06-06T22:20:40
14315,self,dqn,1,1.5469,-1.7573,64,2026-06-06T22:20:41
14316,dqn,self,1,1.7078,-1.9306,64,2026-06-06T22:20:43
14317,self,dqn,1,1.4850,-2.0048,64,2026-06-06T22:20:45
14318,dqn,pool:gen_001,1,1.5964,-1.4850,64,2026-06-06T22:20:47
14319,pool:gen_001,dqn,1,1.5717,-1.3984,64,2026-06-06T22:20:49
14320,dqn,self,2,-0.5940,2.3761,64,2026-06-06T22:20:51
14321,pool:gen_001,dqn,1,1.5717,-1.4727,64,2026-06-06T22:20:53
14322,dqn,self,1,2.2028,-1.9924,64,2026-06-06T22:20:55
14323,self,dqn,1,1.8563,-2.0048,64,2026-06-06T22:20:57
14324,dqn,heuristic,1,1.6707,-1.4850,64,2026-06-06T22:20:58
14325,self,dqn,1,1.8192,-1.9306,64,2026-06-06T22:21:00
14326,dqn,pool:gen_001,2,-0.4454,2.4875,64,2026-06-06T22:21:03
14327,self,dqn,1,1.7078,-2.0791,64,2026-06-06T22:21:04
14328,dqn,pool:gen_001,1,1.5593,-1.5964,64,2026-06-06T22:21:06
14329,self,dqn,1,1.9182,-1.9058,64,2026-06-06T22:21:08
14330,dqn,self,1,1.7573,-1.8439,64,2026-06-06T22:21:10
14331,self,dqn,1,1.7821,-1.8563,64,2026-06-06T22:21:12
14332,dqn,self,1,1.8068,-2.0915,64,2026-06-06T22:21:14
14333,pool:gen_001,dqn,1,2.3761,-1.8192,64,2026-06-06T22:21:16
14334,dqn,pool:gen_001,2,-0.6435,2.6608,64,2026-06-06T22:21:18
14335,pool:gen_001,dqn,1,2.0172,-1.7325,64,2026-06-06T22:21:20
14336,dqn,self,2,-0.5816,2.3885,64,2026-06-06T22:21:22
14337,self,dqn,2,-1.1632,2.8093,64,2026-06-06T22:21:24
14338,dqn,self,2,-0.6311,2.4504,64,2026-06-06T22:21:26
14339,self,dqn,2,-0.7301,2.6855,64,2026-06-06T22:21:28
14340,dqn,self,1,1.6831,-1.8811,64,2026-06-06T22:21:30
14341,self,dqn,1,1.8192,-1.8934,64,2026-06-06T22:21:32
14342,dqn,self,2,-0.5444,2.6113,64,2026-06-06T22:21:33
14343,pool:gen_001,dqn,1,1.9924,-1.9429,64,2026-06-06T22:21:35
14344,dqn,pool:gen_001,2,-0.5568,2.5989,64,2026-06-06T22:21:37
14345,pool:gen_001,dqn,1,1.8934,-1.7449,64,2026-06-06T22:21:39
14346,dqn,self,2,-0.6558,2.5370,64,2026-06-06T22:21:41
14347,random,dqn,2,-1.0890,2.9578,64,2026-06-06T22:21:43
14348,dqn,pool:gen_001,2,-0.9033,3.5147,64,2026-06-06T22:21:45
14349,pool:gen_001,dqn,1,1.8439,-1.5345,64,2026-06-06T22:21:47
