game_idx,p1_label,p2_label,winner,p1_reward_sum,p2_reward_sum,episode_length,timestamp
2871,self,dqn,1,1.1000,0.0000,23,2026-06-01T11:38:23
2872,dqn,pool:gen_002,2,0.0000,1.0000,14,2026-06-01T11:38:25
2873,self,dqn,1,1.0000,0.0000,15,2026-06-01T11:38:27
2874,dqn,pool:gen_002,2,0.1000,1.1000,24,2026-06-01T11:38:29
2875,pool:gen_002,dqn,1,1.1000,0.0000,19,2026-06-01T11:38:31
2876,dqn,self,2,0.0000,1.1000,18,2026-06-01T11:38:34
2877,pool:gen_002,dqn,1,1.0000,0.0000,13,2026-06-01T11:38:36
2878,dqn,pool:gen_002,2,0.0000,1.0000,16,2026-06-01T11:38:38
2879,pool:gen_002,dqn,1,1.0000,0.0000,15,2026-06-01T11:38:40
2880,dqn,pool:gen_002,2,0.0000,1.0000,14,2026-06-01T11:38:42
2881,self,dqn,1,1.1000,0.0000,19,2026-06-01T11:38:45
2882,dqn,self,2,0.0000,1.0000,16,2026-06-01T11:38:47
2883,pool:gen_002,dqn,1,1.1000,0.0000,17,2026-06-01T11:38:48
2884,dqn,pool:gen_002,2,0.0000,1.0000,16,2026-06-01T11:38:51
2885,self,dqn,1,1.1000,0.0000,23,2026-06-01T11:38:53
2886,dqn,pool:gen_002,2,0.0000,1.2000,32,2026-06-01T11:38:55
2887,pool:gen_002,dqn,1,1.3000,0.1000,23,2026-06-01T11:38:57
2888,dqn,self,1,1.1000,0.1000,13,2026-06-01T11:38:59
2889,pool:gen_002,dqn,1,1.1000,0.0000,15,2026-06-01T11:39:01
2890,dqn,self,2,0.2000,1.1000,24,2026-06-01T11:39:03
2891,pool:gen_002,dqn,1,1.2000,0.0000,23,2026-06-01T11:39:05
2892,dqn,pool:gen_002,2,0.1000,1.1000,18,2026-06-01T11:39:07
2893,self,dqn,2,0.0000,1.0000,12,2026-06-01T11:39:09
2894,dqn,random,1,1.3000,0.0000,27,2026-06-01T11:39:11
2895,pool:gen_002,dqn,2,0.1000,1.1000,16,2026-06-01T11:39:13
2896,dqn,pool:gen_002,2,0.0000,1.0000,16,2026-06-01T11:39:15
2897,self,dqn,1,1.0000,0.0000,13,2026-06-01T11:39:17
2898,dqn,pool:gen_002,2,0.0000,1.1000,20,2026-06-01T11:39:19
2899,heuristic,dqn,1,1.1000,0.0000,7,2026-06-01T11:39:21
2900,dqn,pool:gen_002,2,0.0000,1.0000,14,2026-06-01T11:39:23
2901,self,dqn,1,1.0000,0.0000,11,2026-06-01T11:45:46
2902,dqn,pool:gen_002,2,0.0000,1.0000,14,2026-06-01T11:45:49
2903,self,dqn,1,1.0000,0.0000,19,2026-06-01T11:45:52
2904,dqn,pool:gen_002,2,0.0000,1.0000,16,2026-06-01T11:45:54
2905,pool:gen_002,dqn,1,1.0000,0.0000,15,2026-06-01T11:45:56
2906,dqn,pool:gen_002,2,0.0000,1.0000,16,2026-06-01T11:45:58
2907,self,dqn,1,1.0000,0.0000,15,2026-06-01T11:46:01
2908,dqn,self,2,0.1000,1.0000,12,2026-06-01T11:46:03
2909,self,dqn,1,1.1000,0.1000,15,2026-06-01T11:46:05
2910,dqn,self,2,0.0000,1.1000,16,2026-06-01T11:46:07
2911,self,dqn,1,1.2000,0.0000,19,2026-06-01T11:46:10
2912,dqn,self,2,0.0000,1.2000,16,2026-06-01T11:46:12
2913,pool:gen_002,dqn,1,1.2000,0.0000,23,2026-06-01T11:46:15
2914,dqn,heuristic,1,1.2000,0.1000,19,2026-06-01T11:46:17
2915,pool:gen_002,dqn,1,1.2000,0.0000,17,2026-06-01T11:46:20
2916,dqn,pool:gen_002,2,0.3000,1.2000,24,2026-06-01T11:46:22
2917,pool:gen_002,dqn,1,1.1000,0.3000,25,2026-06-01T11:46:25
2918,dqn,self,2,0.0000,1.0000,12,2026-06-01T11:46:27
2919,pool:gen_002,dqn,1,1.0000,0.0000,15,2026-06-01T11:46:30
2920,dqn,self,2,0.1000,1.1000,18,2026-06-01T11:46:32
2921,self,dqn,1,1.1000,0.0000,11,2026-06-01T11:46:34
2922,dqn,pool:gen_002,2,0.0000,1.1000,18,2026-06-01T11:46:37
2923,self,dqn,1,1.1000,0.0000,17,2026-06-01T11:46:39
2924,dqn,pool:gen_002,2,0.0000,1.1000,16,2026-06-01T11:46:41
2925,self,dqn,1,1.1000,0.2000,23,2026-06-01T11:46:44
2926,dqn,self,1,1.1000,0.0000,19,2026-06-01T11:46:46
2927,self,dqn,1,1.0000,0.0000,13,2026-06-01T11:46:48
2928,dqn,pool:gen_002,2,0.0000,1.2000,18,2026-06-01T11:46:51
2929,self,dqn,2,0.3000,1.3000,20,2026-06-01T11:46:54
2930,dqn,self,2,0.0000,1.1000,12,2026-06-01T11:46:56
2931,self,dqn,1,1.1000,0.1000,19,2026-06-01T11:46:58
2932,dqn,pool:gen_002,2,0.0000,1.0000,12,2026-06-01T11:47:00
2933,pool:gen_002,dqn,1,1.1000,0.0000,19,2026-06-01T11:47:03
2934,dqn,self,2,0.0000,1.0000,12,2026-06-01T11:47:05
2935,pool:gen_002,dqn,1,1.3000,0.0000,23,2026-06-01T11:47:07
2936,dqn,self,2,0.0000,1.0000,14,2026-06-01T11:47:10
2937,self,dqn,1,1.1000,0.0000,15,2026-06-01T11:47:13
2938,dqn,pool:gen_002,2,0.0000,1.0000,14,2026-06-01T11:47:16
2939,pool:gen_002,dqn,1,1.1000,0.0000,13,2026-06-01T11:47:18
2940,dqn,self,1,1.0000,0.0000,11,2026-06-01T11:47:20
2941,self,dqn,1,1.1000,0.0000,17,2026-06-01T11:47:22
2942,dqn,self,2,0.0000,1.1000,14,2026-06-01T11:47:25
2943,random,dqn,2,0.1000,1.2000,24,2026-06-01T11:47:28
2944,dqn,self,1,1.1000,0.3000,25,2026-06-01T11:47:30
2945,pool:gen_002,dqn,1,1.0000,0.0000,13,2026-06-01T11:47:33
2946,dqn,random,1,1.0000,0.0000,25,2026-06-01T11:47:35
2947,self,dqn,1,1.0000,0.0000,15,2026-06-01T11:47:38
2948,dqn,self,2,0.0000,1.1000,22,2026-06-01T11:47:40
2949,self,dqn,1,1.2000,0.1000,19,2026-06-01T11:47:43
2950,dqn,pool:gen_002,2,0.0000,1.1000,14,2026-06-01T11:47:45
2951,self,dqn,2,0.1000,1.1000,16,2026-06-01T11:47:47
2952,dqn,self,2,0.0000,1.1000,14,2026-06-01T11:47:50
2953,self,dqn,1,1.2000,0.0000,15,2026-06-01T11:47:52
2954,dqn,pool:gen_002,2,0.0000,1.1000,14,2026-06-01T11:47:54
2955,self,dqn,1,1.2000,0.3000,35,2026-06-01T11:47:57
2956,dqn,self,2,0.0000,1.2000,24,2026-06-01T11:48:00
2957,self,dqn,1,1.1000,0.0000,13,2026-06-01T11:48:03
2958,dqn,self,2,0.1000,1.2000,18,2026-06-01T11:48:05
2959,pool:gen_002,dqn,1,1.1000,0.0000,15,2026-06-01T11:48:07
2960,dqn,pool:gen_002,2,0.1000,1.0000,22,2026-06-01T11:48:10
2961,pool:gen_002,dqn,2,0.1000,1.1000,18,2026-06-01T11:48:12
2962,dqn,self,2,0.2000,1.3000,28,2026-06-01T11:48:15
2963,pool:gen_002,dqn,1,1.1000,0.0000,21,2026-06-01T11:48:17
2964,dqn,self,2,0.1000,1.1000,18,2026-06-01T11:48:20
2965,random,dqn,2,0.0000,1.0000,12,2026-06-01T11:48:22
2966,dqn,pool:gen_002,2,0.0000,1.1000,18,2026-06-01T11:48:25
2967,pool:gen_002,dqn,1,1.1000,0.0000,17,2026-06-01T11:48:27
2968,dqn,pool:gen_002,2,0.0000,1.0000,14,2026-06-01T11:48:29
2969,pool:gen_002,dqn,1,1.1000,0.1000,19,2026-06-01T11:48:32
2970,dqn,pool:gen_002,2,0.1000,1.1000,20,2026-06-01T11:48:34
2971,heuristic,dqn,1,1.1000,0.0000,7,2026-06-01T11:48:37
2972,dqn,random,1,1.1000,0.0000,23,2026-06-01T11:48:39
2973,self,dqn,2,0.0000,1.1000,14,2026-06-01T11:48:41
2974,dqn,pool:gen_002,1,1.0000,0.1000,17,2026-06-01T11:48:43
2975,self,dqn,1,1.0000,0.0000,11,2026-06-01T11:48:46
2976,dqn,self,2,0.0000,1.1000,16,2026-06-01T11:48:48
2977,self,dqn,1,1.2000,0.0000,17,2026-06-01T11:48:51
2978,dqn,pool:gen_002,2,0.1000,1.1000,18,2026-06-01T11:48:53
2979,self,dqn,2,0.0000,1.0000,10,2026-06-01T11:48:55
2980,dqn,pool:gen_002,2,0.0000,1.1000,16,2026-06-01T11:48:57
2981,heuristic,dqn,1,1.1000,0.0000,7,2026-06-01T11:49:00
2982,dqn,self,2,0.1000,1.1000,22,2026-06-01T11:49:02
2983,self,dqn,1,1.1000,0.0000,19,2026-06-01T11:49:04
2984,dqn,pool:gen_002,2,0.0000,1.1000,16,2026-06-01T11:49:07
2985,self,dqn,1,1.1000,0.0000,13,2026-06-01T11:49:10
2986,dqn,self,1,1.2000,0.1000,13,2026-06-01T11:49:12
2987,pool:gen_002,dqn,1,1.2000,0.0000,19,2026-06-01T11:49:14
2988,dqn,pool:gen_002,2,0.0000,1.1000,18,2026-06-01T11:49:16
2989,self,dqn,1,1.1000,0.0000,17,2026-06-01T11:49:19
2990,dqn,pool:gen_002,2,0.0000,1.1000,14,2026-06-01T11:49:21
2991,pool:gen_002,dqn,1,1.2000,0.0000,15,2026-06-01T11:49:24
2992,dqn,pool:gen_002,2,0.1000,1.2000,20,2026-06-01T11:49:26
2993,pool:gen_002,dqn,1,1.1000,0.0000,15,2026-06-01T11:49:28
2994,dqn,pool:gen_002,2,0.0000,1.1000,16,2026-06-01T11:49:30
2995,pool:gen_002,dqn,1,1.3000,0.0000,21,2026-06-01T11:49:33
2996,dqn,pool:gen_002,2,0.1000,1.2000,22,2026-06-01T11:49:36
2997,pool:gen_002,dqn,1,1.1000,0.0000,17,2026-06-01T11:49:38
2998,dqn,pool:gen_002,1,1.1000,0.2000,19,2026-06-01T11:49:41
2999,pool:gen_002,dqn,2,0.2000,1.1000,26,2026-06-01T11:49:43
3000,dqn,pool:gen_002,2,0.0000,1.1000,14,2026-06-01T11:49:46
3001,heuristic,dqn,1,1.1000,0.0000,7,2026-06-01T13:57:53
3002,dqn,heuristic,2,0.0000,1.1000,8,2026-06-01T13:57:55
3003,pool:gen_003,dqn,1,1.1000,0.0000,19,2026-06-01T13:57:57
3004,dqn,self,2,0.0000,1.1000,18,2026-06-01T13:57:59
3005,self,dqn,1,1.1000,0.0000,15,2026-06-01T13:58:01
3006,dqn,self,2,0.0000,1.0000,14,2026-06-01T13:58:03
3007,self,dqn,1,1.1000,0.0000,15,2026-06-01T13:58:06
3008,dqn,pool:gen_003,1,1.1000,0.1000,21,2026-06-01T13:58:08
3009,self,dqn,1,1.1000,0.1000,15,2026-06-01T13:58:11
3010,dqn,self,2,0.0000,1.1000,16,2026-06-01T13:58:14
3011,self,dqn,2,0.2000,1.0000,18,2026-06-01T13:58:16
3012,dqn,pool:gen_003,1,1.1000,0.0000,17,2026-06-01T13:58:18
3013,self,dqn,1,1.1000,0.0000,15,2026-06-01T13:58:20
3014,dqn,self,2,0.0000,1.2000,20,2026-06-01T13:58:23
3015,pool:gen_002,dqn,1,1.3000,0.0000,19,2026-06-01T13:58:25
3016,dqn,self,2,0.1000,1.1000,16,2026-06-01T13:58:27
3017,pool:gen_003,dqn,1,1.0000,0.0000,17,2026-06-01T13:58:30
3018,dqn,pool:gen_002,2,0.1000,1.1000,18,2026-06-01T13:58:32
3019,pool:gen_002,dqn,1,1.3000,0.1000,23,2026-06-01T13:58:35
3020,dqn,pool:gen_003,2,0.0000,1.0000,18,2026-06-01T13:58:37
3021,self,dqn,2,0.1000,1.1000,20,2026-06-01T13:58:39
3022,dqn,self,2,0.0000,1.1000,14,2026-06-01T13:58:40
3023,pool:gen_003,dqn,2,0.1000,1.1000,14,2026-06-01T13:58:42
3024,dqn,pool:gen_003,1,1.0000,0.0000,17,2026-06-01T13:58:44
3025,pool:gen_002,dqn,1,1.0000,0.0000,13,2026-06-01T13:58:46
3026,dqn,self,1,1.0000,0.0000,13,2026-06-01T13:58:48
3027,self,dqn,2,0.1000,1.0000,20,2026-06-01T13:58:51
3028,dqn,pool:gen_002,2,0.0000,1.0000,16,2026-06-01T13:58:53
3029,pool:gen_002,dqn,1,1.3000,0.1000,27,2026-06-01T13:58:55
3030,dqn,pool:gen_003,2,0.0000,1.3000,22,2026-06-01T13:58:58
3031,pool:gen_002,dqn,1,1.0000,0.0000,15,2026-06-01T13:59:00
3032,dqn,self,1,1.2000,0.1000,21,2026-06-01T13:59:02
3033,self,dqn,1,1.0000,0.1000,19,2026-06-01T13:59:05
3034,dqn,self,2,0.0000,1.0000,14,2026-06-01T13:59:06
3035,pool:gen_002,dqn,1,1.0000,0.0000,15,2026-06-01T13:59:08
3036,dqn,pool:gen_002,2,0.0000,1.0000,14,2026-06-01T13:59:11
3037,pool:gen_002,dqn,1,1.0000,0.0000,15,2026-06-01T13:59:14
3038,dqn,self,2,0.1000,1.1000,22,2026-06-01T13:59:16
3039,pool:gen_002,dqn,1,1.0000,0.0000,17,2026-06-01T13:59:18
3040,dqn,pool:gen_003,2,0.0000,1.4000,24,2026-06-01T13:59:21
3041,self,dqn,1,1.0000,0.1000,17,2026-06-01T13:59:25
3042,dqn,self,1,1.0000,0.0000,23,2026-06-01T13:59:30
3043,self,dqn,2,0.3000,1.1000,24,2026-06-01T13:59:33
3044,dqn,pool:gen_002,2,0.0000,1.2000,20,2026-06-01T13:59:35
3045,pool:gen_003,dqn,1,1.0000,0.0000,19,2026-06-01T13:59:37
3046,dqn,pool:gen_003,2,0.0000,1.0000,18,2026-06-01T13:59:39
3047,pool:gen_002,dqn,1,1.0000,0.1000,17,2026-06-01T13:59:41
3048,dqn,self,2,0.0000,1.0000,22,2026-06-01T13:59:44
3049,pool:gen_002,dqn,1,1.0000,0.0000,15,2026-06-01T13:59:46
3050,dqn,self,1,1.0000,0.0000,23,2026-06-01T13:59:48
3051,self,dqn,1,1.2000,0.0000,17,2026-06-01T13:59:50
3052,dqn,self,2,0.0000,1.1000,16,2026-06-01T13:59:52
3053,pool:gen_002,dqn,1,1.0000,0.0000,15,2026-06-01T13:59:55
3054,dqn,pool:gen_003,2,0.1000,1.0000,16,2026-06-01T13:59:56
3055,pool:gen_003,dqn,1,1.0000,0.0000,19,2026-06-01T13:59:59
3056,dqn,self,2,0.1000,1.2000,24,2026-06-01T14:00:01
3057,self,dqn,1,1.0000,0.0000,17,2026-06-01T14:00:03
3058,dqn,pool:gen_003,2,0.0000,1.0000,20,2026-06-01T14:00:05
3059,pool:gen_002,dqn,1,1.1000,0.0000,19,2026-06-01T14:00:07
3060,dqn,pool:gen_003,2,0.0000,1.0000,22,2026-06-01T14:00:10
3061,pool:gen_002,dqn,1,1.0000,0.0000,15,2026-06-01T14:00:12
3062,dqn,pool:gen_003,2,0.0000,1.1000,20,2026-06-01T14:00:14
3063,pool:gen_003,dqn,2,0.2000,1.1000,20,2026-06-01T14:00:15
3064,dqn,self,1,1.1000,0.1000,17,2026-06-01T14:00:17
3065,self,dqn,1,1.0000,0.0000,15,2026-06-01T14:00:20
3066,dqn,pool:gen_003,2,0.0000,1.0000,18,2026-06-01T14:00:22
3067,self,dqn,1,1.0000,0.0000,15,2026-06-01T14:00:24
3068,dqn,self,2,0.0000,1.0000,20,2026-06-01T14:00:26
3069,pool:gen_003,dqn,1,1.1000,0.0000,17,2026-06-01T14:00:28
3070,dqn,self,2,0.0000,1.0000,18,2026-06-01T14:00:31
3071,heuristic,dqn,1,1.1000,0.0000,7,2026-06-01T14:00:32
3072,dqn,pool:gen_003,2,0.0000,1.1000,20,2026-06-01T14:00:34
3073,pool:gen_003,dqn,1,1.0000,0.0000,17,2026-06-01T14:00:36
3074,dqn,self,2,0.1000,1.0000,14,2026-06-01T14:00:38
3075,pool:gen_003,dqn,1,1.0000,0.0000,19,2026-06-01T14:00:40
3076,dqn,pool:gen_002,2,0.0000,1.0000,16,2026-06-01T14:00:43
3077,pool:gen_003,dqn,1,1.0000,0.1000,19,2026-06-01T14:00:45
3078,dqn,pool:gen_002,2,0.0000,1.0000,16,2026-06-01T14:00:47
3079,pool:gen_003,dqn,1,1.0000,0.1000,17,2026-06-01T14:00:49
3080,dqn,self,2,0.0000,1.0000,18,2026-06-01T14:00:51
3081,pool:gen_002,dqn,2,0.0000,1.1000,14,2026-06-01T14:00:53
3082,dqn,self,2,0.0000,1.0000,16,2026-06-01T14:00:55
3083,heuristic,dqn,1,1.1000,0.0000,7,2026-06-01T14:00:57
3084,dqn,pool:gen_002,2,0.0000,1.0000,16,2026-06-01T14:00:59
3085,self,dqn,1,1.0000,0.0000,15,2026-06-01T14:01:01
3086,dqn,self,2,0.0000,1.0000,18,2026-06-01T14:01:03
3087,pool:gen_002,dqn,1,1.0000,0.0000,17,2026-06-01T14:01:05
3088,dqn,self,2,0.0000,1.1000,22,2026-06-01T14:01:08
3089,self,dqn,1,1.1000,0.0000,19,2026-06-01T14:01:10
3090,dqn,random,1,1.1000,0.1000,31,2026-06-01T14:01:12
3091,pool:gen_003,dqn,1,1.2000,0.0000,17,2026-06-01T14:01:14
3092,dqn,pool:gen_003,1,1.1000,0.1000,23,2026-06-01T14:01:16
3093,pool:gen_002,dqn,1,1.0000,0.0000,15,2026-06-01T14:01:18
3094,dqn,pool:gen_002,2,0.0000,1.2000,22,2026-06-01T14:01:21
3095,pool:gen_003,dqn,2,0.4000,1.0000,22,2026-06-01T14:01:23
3096,dqn,self,2,0.1000,1.1000,20,2026-06-01T14:01:25
3097,self,dqn,1,1.0000,0.0000,11,2026-06-01T14:01:27
3098,dqn,random,1,1.2000,0.0000,23,2026-06-01T14:01:29
3099,pool:gen_002,dqn,1,1.2000,0.0000,21,2026-06-01T14:01:31
3100,dqn,pool:gen_003,1,1.1000,0.0000,19,2026-06-01T14:01:33
3101,self,dqn,1,1.1000,0.0000,17,2026-06-01T14:06:57
3102,dqn,pool:gen_002,2,0.0000,1.0000,16,2026-06-01T14:06:59
3103,pool:gen_002,dqn,1,1.0000,0.0000,15,2026-06-01T14:07:02
3104,dqn,self,2,0.0000,1.0000,16,2026-06-01T14:07:05
3105,self,dqn,2,0.0000,1.0000,14,2026-06-01T14:07:06
3106,dqn,self,2,0.0000,1.0000,14,2026-06-01T14:07:08
3107,self,dqn,1,1.2000,0.1000,19,2026-06-01T14:07:10
3108,dqn,pool:gen_003,2,0.0000,1.1000,18,2026-06-01T14:07:12
3109,heuristic,dqn,1,1.1000,0.0000,11,2026-06-01T14:07:14
3110,dqn,pool:gen_002,2,0.1000,1.1000,18,2026-06-01T14:07:15
3111,self,dqn,2,0.1000,1.1000,28,2026-06-01T14:07:17
3112,dqn,pool:gen_002,2,0.1000,1.2000,20,2026-06-01T14:07:19
3113,pool:gen_003,dqn,1,1.0000,0.0000,17,2026-06-01T14:07:21
3114,dqn,self,2,0.0000,1.0000,14,2026-06-01T14:07:23
3115,self,dqn,1,1.3000,0.3000,31,2026-06-01T14:07:25
3116,dqn,pool:gen_003,2,0.0000,1.1000,20,2026-06-01T14:07:26
3117,random,dqn,2,0.0000,1.2000,20,2026-06-01T14:07:28
3118,dqn,pool:gen_003,2,0.0000,1.0000,16,2026-06-01T14:07:30
3119,self,dqn,1,1.1000,0.3000,25,2026-06-01T14:07:32
3120,dqn,random,2,0.1000,1.0000,34,2026-06-01T14:07:34
3121,pool:gen_002,dqn,1,1.0000,0.0000,19,2026-06-01T14:07:35
3122,dqn,random,1,1.1000,0.0000,33,2026-06-01T14:07:37
3123,self,dqn,1,1.1000,0.0000,17,2026-06-01T14:07:39
3124,dqn,pool:gen_002,2,0.0000,1.1000,20,2026-06-01T14:07:41
3125,pool:gen_003,dqn,1,1.3000,0.1000,21,2026-06-01T14:07:43
3126,dqn,random,1,1.0000,0.0000,25,2026-06-01T14:07:45
3127,pool:gen_002,dqn,1,1.1000,0.0000,17,2026-06-01T14:07:46
3128,dqn,self,2,0.0000,1.1000,16,2026-06-01T14:07:48
3129,random,dqn,2,0.0000,1.0000,16,2026-06-01T14:07:50
3130,dqn,self,2,0.1000,1.1000,26,2026-06-01T14:07:52
3131,pool:gen_003,dqn,1,1.0000,0.0000,17,2026-06-01T14:07:54
3132,dqn,pool:gen_003,1,1.1000,0.1000,23,2026-06-01T14:07:56
3133,self,dqn,1,1.3000,0.0000,25,2026-06-01T14:07:58
3134,dqn,pool:gen_003,1,1.1000,0.0000,23,2026-06-01T14:08:00
3135,pool:gen_003,dqn,1,1.0000,0.0000,17,2026-06-01T14:08:01
3136,dqn,pool:gen_002,2,0.0000,1.1000,18,2026-06-01T14:08:03
3137,self,dqn,1,1.2000,0.1000,27,2026-06-01T14:08:05
3138,dqn,pool:gen_003,2,0.0000,1.2000,18,2026-06-01T14:08:07
3139,heuristic,dqn,1,1.1000,0.0000,7,2026-06-01T14:08:09
3140,dqn,self,2,0.0000,1.1000,14,2026-06-01T14:08:10
3141,self,dqn,1,1.0000,0.0000,13,2026-06-01T14:08:12
3142,dqn,self,1,1.1000,0.0000,15,2026-06-01T14:08:14
3143,self,dqn,1,1.1000,0.0000,15,2026-06-01T14:08:16
3144,dqn,pool:gen_002,2,0.0000,1.0000,16,2026-06-01T14:08:18
3145,pool:gen_002,dqn,1,1.0000,0.0000,15,2026-06-01T14:08:19
3146,dqn,pool:gen_002,2,0.1000,1.2000,22,2026-06-01T14:08:21
3147,self,dqn,1,1.1000,0.1000,25,2026-06-01T14:08:23
3148,dqn,self,1,1.1000,0.1000,25,2026-06-01T14:08:25
3149,self,dqn,1,1.0000,0.0000,21,2026-06-01T14:08:27
3150,dqn,pool:gen_002,1,1.0000,0.1000,17,2026-06-01T14:08:29
3151,pool:gen_003,dqn,1,1.1000,0.0000,19,2026-06-01T14:08:30
3152,dqn,self,1,1.1000,0.1000,21,2026-06-01T14:08:32
3153,pool:gen_002,dqn,1,1.0000,0.0000,15,2026-06-01T14:08:34
3154,dqn,pool:gen_002,2,0.0000,1.0000,14,2026-06-01T14:08:36
3155,pool:gen_003,dqn,1,1.1000,0.0000,19,2026-06-01T14:08:37
3156,dqn,pool:gen_002,2,0.1000,1.1000,18,2026-06-01T14:08:39
3157,pool:gen_002,dqn,1,1.1000,0.0000,19,2026-06-01T14:08:41
3158,dqn,pool:gen_003,2,0.1000,1.2000,20,2026-06-01T14:08:43
3159,pool:gen_002,dqn,1,1.1000,0.1000,17,2026-06-01T14:08:45
3160,dqn,pool:gen_003,2,0.0000,1.0000,20,2026-06-01T14:08:46
3161,pool:gen_003,dqn,1,1.2000,0.1000,21,2026-06-01T14:08:48
3162,dqn,pool:gen_002,2,0.0000,1.0000,14,2026-06-01T14:08:50
3163,self,dqn,1,1.2000,0.1000,21,2026-06-01T14:08:52
3164,dqn,pool:gen_002,1,1.2000,0.0000,17,2026-06-01T14:08:54
3165,self,dqn,1,1.1000,0.1000,17,2026-06-01T14:08:55
3166,dqn,pool:gen_002,2,0.0000,1.0000,16,2026-06-01T14:08:57
3167,self,dqn,1,1.0000,0.1000,11,2026-06-01T14:08:59
3168,dqn,pool:gen_003,1,1.0000,0.0000,17,2026-06-01T14:09:01
3169,pool:gen_002,dqn,1,1.1000,0.0000,17,2026-06-01T14:09:03
3170,dqn,pool:gen_003,1,1.1000,0.2000,19,2026-06-01T14:09:05
3171,pool:gen_003,dqn,2,0.0000,1.1000,14,2026-06-01T14:09:06
3172,dqn,self,2,0.1000,1.3000,20,2026-06-01T14:09:08
3173,self,dqn,1,1.0000,0.0000,9,2026-06-01T14:09:10
3174,dqn,self,2,0.0000,1.0000,14,2026-06-01T14:09:11
3175,self,dqn,1,1.2000,0.0000,19,2026-06-01T14:09:13
3176,dqn,random,2,0.2000,1.1000,22,2026-06-01T14:09:15
3177,self,dqn,1,1.1000,0.1000,19,2026-06-01T14:09:17
3178,dqn,pool:gen_002,1,1.0000,0.0000,17,2026-06-01T14:09:18
3179,self,dqn,1,1.1000,0.0000,15,2026-06-01T14:09:20
3180,dqn,self,2,0.1000,1.1000,18,2026-06-01T14:09:22
3181,pool:gen_003,dqn,1,1.0000,0.0000,15,2026-06-01T14:09:24
3182,dqn,pool:gen_002,2,0.1000,1.2000,20,2026-06-01T14:09:26
3183,self,dqn,1,1.0000,0.0000,9,2026-06-01T14:09:27
3184,dqn,self,2,0.0000,1.1000,12,2026-06-01T14:09:29
3185,self,dqn,1,1.0000,0.0000,11,2026-06-01T14:09:31
3186,dqn,self,2,0.0000,1.0000,22,2026-06-01T14:09:33
3187,self,dqn,1,1.0000,0.0000,11,2026-06-01T14:09:35
3188,dqn,pool:gen_002,2,0.0000,1.0000,16,2026-06-01T14:09:36
3189,self,dqn,1,1.2000,0.0000,15,2026-06-01T14:09:38
3190,dqn,self,2,0.1000,1.1000,22,2026-06-01T14:09:40
3191,random,dqn,2,0.0000,1.1000,24,2026-06-01T14:09:42
3192,dqn,pool:gen_003,1,1.0000,0.1000,19,2026-06-01T14:09:44
3193,heuristic,dqn,1,1.1000,0.0000,7,2026-06-01T14:09:46
3194,dqn,pool:gen_002,2,0.0000,1.0000,16,2026-06-01T14:09:48
3195,pool:gen_002,dqn,1,1.1000,0.0000,19,2026-06-01T14:09:49
3196,dqn,pool:gen_002,2,0.0000,1.0000,16,2026-06-01T14:09:51
3197,random,dqn,2,0.1000,1.2000,26,2026-06-01T14:09:53
3198,dqn,pool:gen_002,1,1.1000,0.0000,11,2026-06-01T14:09:55
3199,self,dqn,1,1.0000,0.0000,17,2026-06-01T14:09:56
3200,dqn,pool:gen_003,1,1.0000,0.1000,15,2026-06-01T14:09:58
3201,pool:gen_003,dqn,2,0.2000,1.1000,20,2026-06-01T14:15:23
3202,dqn,random,1,1.0000,0.0000,11,2026-06-01T14:15:24
3203,pool:gen_003,dqn,2,0.3000,1.2000,18,2026-06-01T14:15:27
3204,dqn,self,1,1.1000,0.1000,15,2026-06-01T14:15:29
3205,pool:gen_002,dqn,2,0.0000,1.1000,14,2026-06-01T14:15:31
3206,dqn,self,2,0.0000,1.1000,12,2026-06-01T14:15:32
3207,self,dqn,2,0.0000,1.1000,16,2026-06-01T14:15:34
3208,dqn,self,2,0.0000,1.1000,12,2026-06-01T14:15:35
3209,self,dqn,1,1.1000,0.0000,15,2026-06-01T14:15:37
3210,dqn,self,1,1.1000,0.0000,15,2026-06-01T14:15:39
3211,self,dqn,1,1.3000,0.1000,19,2026-06-01T14:15:41
3212,dqn,pool:gen_003,1,1.1000,0.0000,11,2026-06-01T14:15:42
3213,pool:gen_003,dqn,1,1.1000,0.0000,29,2026-06-01T14:15:44
3214,dqn,heuristic,2,0.0000,1.1000,8,2026-06-01T14:15:46
3215,pool:gen_003,dqn,1,1.4000,0.1000,21,2026-06-01T14:15:48
3216,dqn,pool:gen_002,2,0.0000,1.0000,18,2026-06-01T14:15:50
3217,self,dqn,1,1.1000,0.0000,19,2026-06-01T14:15:52
3218,dqn,pool:gen_002,2,0.0000,1.1000,20,2026-06-01T14:15:54
3219,self,dqn,1,1.1000,0.0000,13,2026-06-01T14:15:56
3220,dqn,pool:gen_003,2,0.0000,1.2000,24,2026-06-01T14:15:58
3221,self,dqn,1,1.2000,0.1000,19,2026-06-01T14:15:59
3222,dqn,pool:gen_002,2,0.2000,1.2000,26,2026-06-01T14:16:01
3223,pool:gen_003,dqn,1,1.1000,0.2000,23,2026-06-01T14:16:03
3224,dqn,self,2,0.0000,1.0000,16,2026-06-01T14:16:05
3225,self,dqn,1,1.1000,0.0000,19,2026-06-01T14:16:06
3226,dqn,self,1,1.1000,0.2000,19,2026-06-01T14:16:08
3227,self,dqn,1,1.1000,0.1000,13,2026-06-01T14:16:10
