game_idx,p1_label,p2_label,winner,p1_reward_sum,p2_reward_sum,episode_length,timestamp
1486,dqn,random,2,0.2875,1.4375,64,2026-05-31T04:06:10
1487,random,dqn,2,0.3125,1.5500,64,2026-05-31T04:06:12
1488,dqn,random,1,0.8625,-0.8250,64,2026-05-31T04:06:14
1489,heuristic,dqn,1,0.6000,-0.6375,64,2026-05-31T04:06:15
1490,dqn,random,2,0.3000,1.3875,64,2026-05-31T04:06:17
1491,random,dqn,2,0.4250,1.6500,64,2026-05-31T04:06:19
1492,dqn,heuristic,1,1.6875,0.1250,64,2026-05-31T04:06:20
1493,random,dqn,2,0.4125,1.6000,64,2026-05-31T04:06:22
1494,dqn,random,1,0.7375,-0.6250,64,2026-05-31T04:06:23
1495,random,dqn,1,0.5500,-0.6625,64,2026-05-31T04:06:25
1496,dqn,heuristic,1,0.8500,-0.2625,64,2026-05-31T04:06:27
1497,random,dqn,2,0.2375,1.7250,64,2026-05-31T04:06:28
1498,dqn,random,1,0.6000,-0.7375,64,2026-05-31T04:06:30
1499,random,dqn,2,0.3625,1.8500,64,2026-05-31T04:06:32
1500,dqn,random,1,0.5500,-0.5875,64,2026-05-31T04:06:33
1501,random,dqn,2,0.4125,1.4875,64,2026-05-31T04:12:22
1502,dqn,random,1,0.4500,-0.8500,64,2026-05-31T04:12:24
1503,random,dqn,2,0.2875,1.5625,64,2026-05-31T04:12:26
1504,dqn,heuristic,2,0.5750,1.7750,64,2026-05-31T04:12:27
1505,random,dqn,2,0.3875,1.4375,64,2026-05-31T04:12:29
1506,dqn,random,1,0.4500,-0.5750,64,2026-05-31T04:12:30
1507,random,dqn,1,0.6250,-0.7125,64,2026-05-31T04:12:32
1508,dqn,random,2,0.3375,1.4000,64,2026-05-31T04:12:34
1509,random,dqn,2,0.3875,1.5250,64,2026-05-31T04:12:35
1510,dqn,random,2,0.2375,1.3500,64,2026-05-31T04:12:37
1511,heuristic,dqn,1,0.9750,-0.2625,64,2026-05-31T04:12:38
1512,dqn,random,1,0.6750,-0.5750,64,2026-05-31T04:12:40
1513,random,dqn,1,0.5500,-0.6750,64,2026-05-31T04:12:42
1514,dqn,heuristic,1,0.8625,-0.4000,64,2026-05-31T04:12:43
1515,heuristic,dqn,1,1.0250,-0.1750,64,2026-05-31T04:12:45
1516,dqn,random,2,0.3500,1.5125,64,2026-05-31T04:12:46
1517,heuristic,dqn,2,0.5250,1.6500,64,2026-05-31T04:12:48
1518,dqn,random,1,0.8000,-0.7750,64,2026-05-31T04:12:50
1519,random,dqn,1,0.4375,-0.7000,64,2026-05-31T04:12:51
1520,dqn,random,1,0.6500,-0.4500,64,2026-05-31T04:12:53
1521,heuristic,dqn,2,0.8125,1.7750,64,2026-05-31T04:12:55
1522,dqn,heuristic,1,0.9125,-0.5375,64,2026-05-31T04:12:57
1523,random,dqn,1,0.5750,-0.6500,64,2026-05-31T04:12:59
1524,dqn,random,1,0.5125,-0.6375,64,2026-05-31T04:13:00
1525,random,dqn,2,0.4875,1.5875,64,2026-05-31T04:13:02
1526,dqn,heuristic,2,0.8875,1.9375,64,2026-05-31T04:13:04
1527,heuristic,dqn,2,0.9125,1.8750,64,2026-05-31T04:13:06
1528,dqn,heuristic,1,1.0750,0.0125,64,2026-05-31T04:13:08
1529,heuristic,dqn,1,0.8625,-0.4875,64,2026-05-31T04:13:10
1530,dqn,heuristic,1,0.6625,-0.3625,64,2026-05-31T04:13:11
1531,random,dqn,1,0.3375,-0.6875,64,2026-05-31T04:13:13
1532,dqn,heuristic,2,0.4125,1.6375,64,2026-05-31T04:13:15
1533,heuristic,dqn,2,0.6625,1.7000,64,2026-05-31T04:13:16
1534,dqn,heuristic,2,0.6375,1.7375,64,2026-05-31T04:13:18
1535,random,dqn,1,0.6625,-0.4000,64,2026-05-31T04:13:19
1536,dqn,random,1,0.4750,-0.7250,64,2026-05-31T04:13:21
1537,random,dqn,2,0.2750,1.4875,64,2026-05-31T04:13:23
1538,dqn,random,2,0.2625,1.3000,64,2026-05-31T04:13:24
1539,heuristic,dqn,2,0.4875,1.5625,64,2026-05-31T04:13:26
1540,dqn,random,1,0.6375,-0.5375,64,2026-05-31T04:13:27
1541,random,dqn,1,0.5250,-0.5375,64,2026-05-31T04:13:29
1542,dqn,random,1,0.7250,-0.4375,64,2026-05-31T04:13:31
1543,random,dqn,2,0.4750,1.5500,64,2026-05-31T04:13:32
1544,dqn,random,1,0.5250,-0.6500,64,2026-05-31T04:13:34
1545,random,dqn,2,0.3500,1.4250,64,2026-05-31T04:13:35
1546,dqn,random,2,0.4125,1.4500,64,2026-05-31T04:13:37
1547,heuristic,dqn,2,0.4625,1.6875,64,2026-05-31T04:13:39
1548,dqn,random,1,0.8125,-0.6250,64,2026-05-31T04:13:40
1549,heuristic,dqn,2,0.9000,1.7750,64,2026-05-31T04:13:42
1550,dqn,random,1,0.6125,-0.5750,64,2026-05-31T04:13:44
1551,random,dqn,2,0.3125,1.3500,64,2026-05-31T04:13:45
1552,dqn,random,1,0.3875,-0.6875,64,2026-05-31T04:13:47
1553,random,dqn,2,0.2500,1.5625,64,2026-05-31T04:13:49
1554,dqn,random,1,0.6375,-0.6875,64,2026-05-31T04:13:50
1555,random,dqn,1,0.5375,-0.5250,64,2026-05-31T04:13:52
1556,dqn,heuristic,1,0.8875,-0.4625,64,2026-05-31T04:13:53
1557,random,dqn,1,0.5000,-0.7500,64,2026-05-31T04:13:55
1558,dqn,random,1,0.5000,-0.6125,64,2026-05-31T04:13:57
1559,random,dqn,1,0.5500,-0.7750,64,2026-05-31T04:13:58
1560,dqn,random,2,0.4125,1.4500,64,2026-05-31T04:14:00
1561,random,dqn,1,0.6500,-0.4250,64,2026-05-31T04:14:01
1562,dqn,random,1,0.7625,-0.8125,64,2026-05-31T04:14:03
1563,random,dqn,2,0.2375,1.5500,64,2026-05-31T04:14:05
1564,dqn,random,1,0.4750,-0.5875,64,2026-05-31T04:14:06
1565,random,dqn,2,0.4250,1.3625,64,2026-05-31T04:14:08
1566,dqn,random,1,0.6875,-0.5125,64,2026-05-31T04:14:10
1567,random,dqn,1,0.6500,-0.5875,64,2026-05-31T04:14:11
1568,dqn,random,1,0.5000,-0.5625,64,2026-05-31T04:14:13
1569,random,dqn,2,0.3875,1.5000,64,2026-05-31T04:14:15
1570,dqn,random,2,0.4125,1.4250,64,2026-05-31T04:14:16
1571,heuristic,dqn,2,0.8500,1.7125,64,2026-05-31T04:14:18
1572,dqn,heuristic,1,1.0625,-0.1750,64,2026-05-31T04:14:19
1573,random,dqn,2,0.3250,1.5250,64,2026-05-31T04:14:21
1574,dqn,random,1,0.6000,-0.5625,64,2026-05-31T04:14:23
1575,random,dqn,2,0.3875,1.4625,64,2026-05-31T04:14:24
1576,dqn,heuristic,1,0.9125,-0.5000,64,2026-05-31T04:14:26
1577,random,dqn,2,0.2625,1.2875,64,2026-05-31T04:14:28
1578,dqn,random,2,0.4375,1.5000,64,2026-05-31T04:14:29
1579,random,dqn,2,0.5500,1.5375,64,2026-05-31T04:14:31
1580,dqn,random,1,0.6750,-0.6750,64,2026-05-31T04:14:32
1581,random,dqn,1,0.3500,-0.7500,64,2026-05-31T04:14:34
1582,dqn,random,1,0.9625,-0.3375,64,2026-05-31T04:14:35
1583,heuristic,dqn,1,1.1750,-0.1500,64,2026-05-31T04:14:37
1584,dqn,random,2,0.3375,1.2750,64,2026-05-31T04:14:39
1585,heuristic,dqn,2,0.7625,1.7750,64,2026-05-31T04:14:40
1586,dqn,heuristic,1,0.8750,-0.3250,64,2026-05-31T04:14:42
1587,random,dqn,2,0.2875,1.5375,64,2026-05-31T04:14:43
1588,dqn,heuristic,2,0.9750,2.2875,64,2026-05-31T04:14:45
1589,random,dqn,2,0.3000,1.5875,64,2026-05-31T04:14:46
1590,dqn,random,2,0.3750,1.3625,64,2026-05-31T04:14:48
1591,random,dqn,2,0.3875,1.5875,64,2026-05-31T04:14:49
1592,dqn,random,1,0.7250,-0.7375,64,2026-05-31T04:14:51
1593,random,dqn,2,0.4750,1.6250,64,2026-05-31T04:14:53
1594,dqn,random,1,0.6250,-0.7625,64,2026-05-31T04:14:54
1595,random,dqn,2,0.3625,1.5625,64,2026-05-31T04:14:56
1596,dqn,random,1,0.5750,-0.7375,64,2026-05-31T04:14:57
1597,random,dqn,2,0.5250,1.6125,64,2026-05-31T04:14:59
1598,dqn,heuristic,1,0.9500,-0.3375,64,2026-05-31T04:15:01
1599,random,dqn,2,0.2500,1.3125,64,2026-05-31T04:15:02
1600,dqn,random,1,0.6500,-0.8000,64,2026-05-31T04:15:04
1601,random,dqn,2,0.3125,1.4625,64,2026-05-31T04:21:10
1602,dqn,random,2,0.4500,1.4125,64,2026-05-31T04:21:12
1603,heuristic,dqn,2,0.6625,1.8250,64,2026-05-31T04:21:13
1604,dqn,random,2,0.3375,1.3250,64,2026-05-31T04:21:15
1605,random,dqn,1,0.5125,-0.6500,64,2026-05-31T04:21:17
1606,dqn,random,1,0.4500,-0.7125,64,2026-05-31T04:21:18
1607,random,dqn,2,0.4000,1.5250,64,2026-05-31T04:21:20
1608,dqn,random,1,0.4625,-0.8750,64,2026-05-31T04:21:22
1609,random,dqn,1,0.4250,-0.7875,64,2026-05-31T04:21:23
1610,dqn,random,1,0.3125,-0.7375,64,2026-05-31T04:21:25
1611,random,dqn,2,0.3500,1.6750,64,2026-05-31T04:21:27
1612,dqn,heuristic,2,0.4625,1.4625,64,2026-05-31T04:21:28
1613,heuristic,dqn,1,0.9875,-0.2250,64,2026-05-31T04:21:30
1614,dqn,random,2,0.3500,1.3250,64,2026-05-31T04:21:31
1615,random,dqn,1,0.5125,-0.6375,64,2026-05-31T04:21:33
1616,dqn,random,1,0.3875,-0.8500,64,2026-05-31T04:21:35
1617,heuristic,dqn,1,0.8375,-0.6000,64,2026-05-31T04:21:37
1618,dqn,random,2,0.4875,1.4500,64,2026-05-31T04:21:39
1619,random,dqn,2,0.1625,1.4500,64,2026-05-31T04:21:41
1620,dqn,heuristic,1,1.1375,-0.1750,64,2026-05-31T04:21:42
1621,random,dqn,2,0.3500,1.7250,64,2026-05-31T04:21:44
1622,dqn,heuristic,1,0.5125,-0.5875,64,2026-05-31T04:21:46
1623,heuristic,dqn,2,0.7500,2.0625,64,2026-05-31T04:21:48
1624,dqn,random,1,0.4875,-0.7500,64,2026-05-31T04:21:49
1625,random,dqn,2,0.5875,1.5625,64,2026-05-31T04:21:51
1626,dqn,random,1,0.6750,-0.7250,64,2026-05-31T04:21:52
1627,heuristic,dqn,1,0.6875,-0.4750,64,2026-05-31T04:21:54
1628,dqn,random,1,0.5000,-0.7500,64,2026-05-31T04:21:56
1629,heuristic,dqn,2,0.4750,1.6750,64,2026-05-31T04:21:57
1630,dqn,random,1,0.5000,-0.6500,64,2026-05-31T04:21:59
1631,heuristic,dqn,2,0.3750,1.7500,64,2026-05-31T04:22:01
1632,dqn,heuristic,1,1.1375,-0.3250,64,2026-05-31T04:22:03
1633,heuristic,dqn,2,0.7500,1.8875,64,2026-05-31T04:22:04
1634,dqn,random,2,0.5375,1.5500,64,2026-05-31T04:22:06
1635,random,dqn,2,0.2625,1.3500,64,2026-05-31T04:22:07
1636,dqn,random,1,0.5750,-0.7625,64,2026-05-31T04:22:09
1637,heuristic,dqn,2,0.6375,1.8125,64,2026-05-31T04:22:11
1638,dqn,random,1,0.4750,-0.6125,64,2026-05-31T04:22:13
1639,random,dqn,1,0.5125,-0.5875,64,2026-05-31T04:22:14
1640,dqn,random,1,0.5750,-0.5875,64,2026-05-31T04:22:16
1641,random,dqn,2,0.3250,1.4500,64,2026-05-31T04:22:17
1642,dqn,random,1,0.5500,-0.7875,64,2026-05-31T04:22:19
1643,random,dqn,1,0.5250,-0.7375,64,2026-05-31T04:22:21
1644,dqn,heuristic,1,1.1000,-0.1875,64,2026-05-31T04:22:22
1645,random,dqn,1,0.6500,-0.6625,64,2026-05-31T04:22:24
1646,dqn,random,1,0.3500,-0.7875,64,2026-05-31T04:22:26
1647,random,dqn,2,0.5375,1.8125,64,2026-05-31T04:22:27
1648,dqn,random,1,0.7000,-0.6125,64,2026-05-31T04:22:29
1649,random,dqn,2,0.3750,1.6625,64,2026-05-31T04:22:31
1650,dqn,random,1,0.4250,-0.6000,64,2026-05-31T04:22:32
1651,heuristic,dqn,2,0.9500,2.0750,64,2026-05-31T04:22:34
1652,dqn,random,1,0.5000,-0.6250,64,2026-05-31T04:22:35
1653,heuristic,dqn,2,0.8375,2.1125,64,2026-05-31T04:22:37
1654,dqn,random,1,0.7375,-0.7250,64,2026-05-31T04:22:39
1655,heuristic,dqn,2,0.7125,1.7000,64,2026-05-31T04:22:40
1656,dqn,heuristic,1,0.7500,-0.2625,64,2026-05-31T04:22:42
1657,random,dqn,1,0.4250,-0.6625,64,2026-05-31T04:22:44
1658,dqn,random,1,0.5000,-0.7125,64,2026-05-31T04:22:45
1659,random,dqn,2,0.3625,1.7375,64,2026-05-31T04:22:47
1660,dqn,random,1,0.5375,-0.7625,64,2026-05-31T04:22:48
1661,heuristic,dqn,1,1.1125,-0.2875,64,2026-05-31T04:22:50
1662,dqn,random,1,0.6625,-0.5250,64,2026-05-31T04:22:52
1663,random,dqn,2,0.4250,2.0250,64,2026-05-31T04:22:53
1664,dqn,heuristic,1,0.7000,-0.6000,64,2026-05-31T04:22:55
1665,random,dqn,2,0.4625,1.4750,64,2026-05-31T04:22:57
1666,dqn,random,1,0.5250,-0.6500,64,2026-05-31T04:22:58
1667,heuristic,dqn,2,0.8500,2.2750,64,2026-05-31T04:23:00
1668,dqn,heuristic,1,0.9250,-0.4125,64,2026-05-31T04:23:02
1669,random,dqn,2,0.3375,1.4750,64,2026-05-31T04:23:03
1670,dqn,heuristic,1,1.3375,0.0375,64,2026-05-31T04:23:05
1671,random,dqn,2,0.5750,1.7125,64,2026-05-31T04:23:06
1672,dqn,random,2,0.3250,1.3000,64,2026-05-31T04:23:08
1673,random,dqn,1,0.4875,-0.6250,64,2026-05-31T04:23:10
1674,dqn,heuristic,2,0.9125,2.0375,64,2026-05-31T04:23:11
1675,random,dqn,1,0.6250,-0.5875,64,2026-05-31T04:23:13
1676,dqn,random,1,0.3875,-0.6875,64,2026-05-31T04:23:14
1677,random,dqn,2,0.3625,1.4875,64,2026-05-31T04:23:16
1678,dqn,random,1,0.6000,-0.5625,64,2026-05-31T04:23:18
1679,random,dqn,1,0.4125,-0.6875,64,2026-05-31T04:23:20
1680,dqn,heuristic,1,1.0750,-0.5375,64,2026-05-31T04:23:21
1681,random,dqn,2,0.5375,1.4875,64,2026-05-31T04:23:23
1682,dqn,heuristic,2,0.7000,1.7750,64,2026-05-31T04:23:25
1683,heuristic,dqn,1,0.5750,-0.4375,64,2026-05-31T04:23:27
1684,dqn,random,1,0.6500,-0.7750,64,2026-05-31T04:23:29
1685,random,dqn,2,0.4000,1.5000,64,2026-05-31T04:23:30
1686,dqn,random,2,0.3500,1.4125,64,2026-05-31T04:23:32
1687,random,dqn,2,0.3125,1.3875,64,2026-05-31T04:23:34
1688,dqn,random,1,0.8375,-0.7500,64,2026-05-31T04:23:35
1689,random,dqn,2,0.4500,1.3750,64,2026-05-31T04:23:37
1690,dqn,random,1,0.6250,-0.8500,64,2026-05-31T04:23:39
1691,random,dqn,2,0.2375,1.5750,64,2026-05-31T04:23:41
1692,dqn,random,1,0.5000,-0.7875,64,2026-05-31T04:23:43
1693,heuristic,dqn,2,0.8250,2.0000,64,2026-05-31T04:23:45
1694,dqn,random,1,0.7500,-0.5375,64,2026-05-31T04:23:47
1695,random,dqn,2,0.2625,1.8500,64,2026-05-31T04:23:48
1696,dqn,random,1,0.5750,-0.5750,64,2026-05-31T04:23:50
1697,random,dqn,2,0.4500,1.5875,64,2026-05-31T04:23:52
1698,dqn,random,1,0.6500,-0.6375,64,2026-05-31T04:23:53
1699,random,dqn,1,0.6750,-0.6625,64,2026-05-31T04:23:55
1700,dqn,random,1,0.4875,-0.6000,64,2026-05-31T04:23:57
1701,random,dqn,1,0.6000,-0.5125,64,2026-05-31T04:30:02
1702,dqn,heuristic,1,1.3000,-0.3625,64,2026-05-31T04:30:04
1703,random,dqn,1,0.6500,-0.5750,64,2026-05-31T04:30:05
1704,dqn,random,1,0.5875,-0.7500,64,2026-05-31T04:30:07
1705,random,dqn,1,0.5500,-0.5125,64,2026-05-31T04:30:09
1706,dqn,random,2,0.2750,1.4875,64,2026-05-31T04:30:10
1707,heuristic,dqn,2,0.7125,1.9000,64,2026-05-31T04:30:12
1708,dqn,heuristic,2,0.5125,1.5750,64,2026-05-31T04:30:13
1709,random,dqn,2,0.2625,1.5625,64,2026-05-31T04:30:15
1710,dqn,heuristic,1,0.8375,-0.2125,64,2026-05-31T04:30:16
1711,heuristic,dqn,2,0.6500,2.0000,64,2026-05-31T04:30:18
1712,dqn,heuristic,1,0.7875,-0.3750,64,2026-05-31T04:30:20
1713,random,dqn,1,0.4875,-0.6750,64,2026-05-31T04:30:21
1714,dqn,random,1,0.6000,-0.6125,64,2026-05-31T04:30:23
1715,random,dqn,2,0.2500,1.4875,64,2026-05-31T04:30:25
1716,dqn,random,1,0.5750,-0.5875,64,2026-05-31T04:30:26
1717,random,dqn,2,0.4375,1.4000,64,2026-05-31T04:30:28
1718,dqn,random,1,0.8875,-0.6125,64,2026-05-31T04:30:30
1719,random,dqn,2,0.2875,1.5500,64,2026-05-31T04:30:31
1720,dqn,random,1,0.5250,-0.5375,64,2026-05-31T04:30:33
1721,random,dqn,2,0.2375,1.3125,64,2026-05-31T04:30:34
1722,dqn,random,1,0.5750,-0.8250,64,2026-05-31T04:30:36
1723,random,dqn,2,0.3375,1.5000,64,2026-05-31T04:30:37
1724,dqn,random,1,0.5500,-0.6250,64,2026-05-31T04:30:39
1725,heuristic,dqn,1,0.7125,-0.4375,64,2026-05-31T04:30:40
1726,dqn,heuristic,1,0.7750,-0.3000,64,2026-05-31T04:30:42
1727,heuristic,dqn,2,0.2875,1.6250,64,2026-05-31T04:30:43
1728,dqn,heuristic,1,0.7625,-0.4125,64,2026-05-31T04:30:45
1729,heuristic,dqn,1,0.8750,-0.2750,64,2026-05-31T04:30:47
1730,dqn,random,1,0.7000,-0.7750,64,2026-05-31T04:30:48
1731,random,dqn,2,0.5000,1.7375,64,2026-05-31T04:30:50
1732,dqn,heuristic,1,0.8625,-0.3750,64,2026-05-31T04:30:51
1733,random,dqn,2,0.4375,1.5625,64,2026-05-31T04:30:53
1734,dqn,random,1,0.7750,-0.6875,64,2026-05-31T04:30:55
1735,random,dqn,2,0.4375,1.7500,64,2026-05-31T04:30:56
1736,dqn,random,1,0.8375,-0.5625,64,2026-05-31T04:30:58
1737,random,dqn,2,0.2125,1.5250,64,2026-05-31T04:30:59
1738,dqn,heuristic,1,0.6000,-0.4750,64,2026-05-31T04:31:01
1739,heuristic,dqn,2,0.9250,2.0000,64,2026-05-31T04:31:02
1740,dqn,random,1,0.4750,-0.7625,64,2026-05-31T04:31:04
1741,random,dqn,2,0.3750,1.8625,64,2026-05-31T04:31:06
1742,dqn,heuristic,1,0.9125,-0.4375,64,2026-05-31T04:31:07
1743,random,dqn,2,0.4250,1.4500,64,2026-05-31T04:31:09
1744,dqn,random,2,0.3375,1.2875,64,2026-05-31T04:31:10
1745,random,dqn,2,0.6125,2.0250,64,2026-05-31T04:31:12
1746,dqn,heuristic,1,0.6750,-0.3250,64,2026-05-31T04:31:13
1747,heuristic,dqn,2,0.7250,2.0375,64,2026-05-31T04:31:15
1748,dqn,random,1,0.6000,-0.6000,64,2026-05-31T04:31:17
1749,random,dqn,1,0.5000,-0.7000,64,2026-05-31T04:31:18
1750,dqn,heuristic,2,0.5125,1.6625,64,2026-05-31T04:31:20
1751,random,dqn,2,0.3000,1.4250,64,2026-05-31T04:31:22
1752,dqn,random,1,1.0125,-0.2500,64,2026-05-31T04:31:23
1753,random,dqn,2,0.3125,1.6875,64,2026-05-31T04:31:25
1754,dqn,heuristic,2,0.6625,1.6875,64,2026-05-31T04:31:26
1755,random,dqn,2,0.3500,1.8125,64,2026-05-31T04:31:28
1756,dqn,heuristic,1,0.9375,-0.2500,64,2026-05-31T04:31:29
1757,random,dqn,2,0.4750,1.5875,64,2026-05-31T04:31:31
1758,dqn,random,1,0.8125,-0.5250,64,2026-05-31T04:31:33
1759,heuristic,dqn,2,0.8750,1.8875,64,2026-05-31T04:31:34
1760,dqn,random,1,0.5375,-0.7500,64,2026-05-31T04:31:36
1761,random,dqn,1,0.5375,-0.4750,64,2026-05-31T04:31:37
1762,dqn,random,1,0.7250,-0.6250,64,2026-05-31T04:31:39
1763,random,dqn,1,0.4875,-0.5750,64,2026-05-31T04:31:41
1764,dqn,random,2,0.4750,1.3875,64,2026-05-31T04:31:42
1765,heuristic,dqn,2,0.7875,1.9250,64,2026-05-31T04:31:44
1766,dqn,random,2,0.3500,1.4250,64,2026-05-31T04:31:45
1767,random,dqn,2,0.5125,1.7750,64,2026-05-31T04:31:47
1768,dqn,random,1,0.3750,-0.6750,64,2026-05-31T04:31:49
1769,random,dqn,2,0.2375,1.4000,64,2026-05-31T04:31:50
1770,dqn,random,1,0.5875,-0.6375,64,2026-05-31T04:31:52
1771,random,dqn,2,0.3125,1.4750,64,2026-05-31T04:31:54
1772,dqn,random,1,0.5375,-0.6000,64,2026-05-31T04:31:55
1773,random,dqn,1,0.9000,-0.6000,64,2026-05-31T04:31:57
1774,dqn,heuristic,2,0.5875,1.6750,64,2026-05-31T04:31:58
1775,random,dqn,1,0.5000,-0.6750,64,2026-05-31T04:32:00
1776,dqn,random,1,0.5750,-0.5375,64,2026-05-31T04:32:02
1777,random,dqn,2,0.2625,1.6750,64,2026-05-31T04:32:03
1778,dqn,random,1,0.7000,-0.8125,64,2026-05-31T04:32:05
1779,heuristic,dqn,1,1.2375,0.0750,64,2026-05-31T04:32:07
1780,dqn,random,2,0.5750,1.6750,64,2026-05-31T04:32:08
1781,random,dqn,2,0.5500,1.8125,64,2026-05-31T04:32:10
1782,dqn,heuristic,1,0.9000,-0.4125,64,2026-05-31T04:32:11
1783,random,dqn,2,0.4750,1.5500,64,2026-05-31T04:32:13
1784,dqn,heuristic,1,1.0750,-0.2750,64,2026-05-31T04:32:15
1785,random,dqn,2,0.3750,1.5250,64,2026-05-31T04:32:16
1786,dqn,random,1,0.5500,-0.8125,64,2026-05-31T04:32:18
1787,heuristic,dqn,2,0.9500,2.0875,64,2026-05-31T04:32:19
1788,dqn,random,1,0.8375,-0.6125,64,2026-05-31T04:32:21
1789,heuristic,dqn,2,0.8375,2.0625,64,2026-05-31T04:32:23
1790,dqn,heuristic,1,0.9875,-0.4250,64,2026-05-31T04:32:24
1791,random,dqn,2,0.4250,1.4875,64,2026-05-31T04:32:26
1792,dqn,random,1,0.6500,-0.5625,64,2026-05-31T04:32:27
1793,random,dqn,2,0.4625,1.5750,64,2026-05-31T04:32:29
1794,dqn,heuristic,1,0.7875,-0.3750,64,2026-05-31T04:32:31
1795,random,dqn,2,0.3125,1.3750,64,2026-05-31T04:32:32
1796,dqn,random,2,0.3875,1.3875,64,2026-05-31T04:32:34
1797,heuristic,dqn,2,0.6750,1.6125,64,2026-05-31T04:32:35
1798,dqn,random,1,0.4750,-0.6750,64,2026-05-31T04:32:37
1799,random,dqn,1,0.3750,-0.8125,64,2026-05-31T04:32:39
1800,dqn,random,1,0.5375,-0.6375,64,2026-05-31T04:32:40
1801,random,dqn,1,0.3500,-0.8125,64,2026-05-31T04:38:47
1802,dqn,heuristic,2,0.7625,1.7875,64,2026-05-31T04:38:49
1803,random,dqn,1,0.5000,-0.6625,64,2026-05-31T04:38:51
1804,dqn,random,2,0.4375,1.4000,64,2026-05-31T04:38:52
1805,random,dqn,2,0.3375,1.7875,64,2026-05-31T04:38:54
1806,dqn,heuristic,1,0.6500,-0.3500,64,2026-05-31T04:38:56
1807,random,dqn,2,0.3500,1.3500,64,2026-05-31T04:38:57
1808,dqn,random,1,0.5500,-0.6250,64,2026-05-31T04:38:59
1809,heuristic,dqn,1,1.1625,-0.1875,64,2026-05-31T04:39:01
1810,dqn,heuristic,2,0.6000,1.7250,64,2026-05-31T04:39:02
1811,random,dqn,1,0.5500,-0.5500,64,2026-05-31T04:39:04
1812,dqn,heuristic,1,1.0375,-0.3250,64,2026-05-31T04:39:05
1813,random,dqn,2,0.3750,1.5875,64,2026-05-31T04:39:07
1814,dqn,random,2,0.2875,1.3375,64,2026-05-31T04:39:09
1815,random,dqn,2,0.6000,1.8625,64,2026-05-31T04:39:10
1816,dqn,random,1,0.7500,-0.6625,64,2026-05-31T04:39:12
1817,random,dqn,2,0.2500,1.3250,64,2026-05-31T04:39:14
1818,dqn,heuristic,1,0.8375,-0.3125,64,2026-05-31T04:39:15
1819,random,dqn,2,0.2750,1.3625,64,2026-05-31T04:39:17
1820,dqn,random,1,0.6375,-0.9000,64,2026-05-31T04:39:18
1821,heuristic,dqn,1,0.7250,-0.6875,64,2026-05-31T04:39:20
1822,dqn,random,1,0.7000,-0.5625,64,2026-05-31T04:39:22
1823,random,dqn,1,0.4625,-0.5750,64,2026-05-31T04:39:24
1824,dqn,random,2,0.4875,1.4875,64,2026-05-31T04:39:25
1825,heuristic,dqn,1,0.7375,-0.4625,64,2026-05-31T04:39:27
1826,dqn,random,1,0.6750,-0.6500,64,2026-05-31T04:39:29
1827,random,dqn,2,0.4375,1.6625,64,2026-05-31T04:39:30
1828,dqn,heuristic,2,0.4750,1.6250,64,2026-05-31T04:39:32
1829,heuristic,dqn,2,0.7250,1.7125,64,2026-05-31T04:39:33
1830,dqn,heuristic,1,0.8250,-0.6375,64,2026-05-31T04:39:35
1831,random,dqn,2,0.3500,1.8750,64,2026-05-31T04:39:37
1832,dqn,random,2,0.3250,1.4625,64,2026-05-31T04:39:39
1833,random,dqn,1,0.6250,-0.5250,64,2026-05-31T04:39:40
1834,dqn,random,2,0.4250,1.3625,64,2026-05-31T04:39:42
1835,random,dqn,2,0.3125,1.7000,64,2026-05-31T04:39:43
1836,dqn,heuristic,1,0.8250,-0.1875,64,2026-05-31T04:39:45
1837,heuristic,dqn,1,0.7125,-0.4500,64,2026-05-31T04:39:47
1838,dqn,random,1,0.6500,-0.6250,64,2026-05-31T04:39:49
1839,random,dqn,2,0.5250,1.7250,64,2026-05-31T04:39:50
1840,dqn,random,2,0.5875,1.6500,64,2026-05-31T04:39:52
1841,random,dqn,2,0.5000,1.8625,64,2026-05-31T04:39:53
1842,dqn,random,2,0.3500,1.4000,64,2026-05-31T04:39:55
1843,random,dqn,2,0.3750,1.5125,64,2026-05-31T04:39:57
1844,dqn,heuristic,2,0.5875,1.6000,64,2026-05-31T04:39:58
1845,random,dqn,2,0.5500,1.5125,64,2026-05-31T04:40:00
1846,dqn,random,1,0.5500,-0.8625,64,2026-05-31T04:40:01
1847,random,dqn,2,0.5125,1.4875,64,2026-05-31T04:40:03
1848,dqn,heuristic,1,1.0250,-0.4875,64,2026-05-31T04:40:05
1849,heuristic,dqn,1,1.0500,-0.6125,64,2026-05-31T04:40:06
1850,dqn,random,1,0.5750,-0.5250,64,2026-05-31T04:40:08
1851,random,dqn,2,0.6125,1.6125,64,2026-05-31T04:40:09
1852,dqn,random,1,0.7375,-0.3375,64,2026-05-31T04:40:11
1853,heuristic,dqn,1,0.8750,-0.4125,64,2026-05-31T04:40:13
1854,dqn,random,1,0.6375,-0.7000,64,2026-05-31T04:40:14
1855,random,dqn,2,0.3500,1.7500,64,2026-05-31T04:40:16
1856,dqn,heuristic,2,0.3250,1.3625,64,2026-05-31T04:40:17
1857,heuristic,dqn,2,0.7125,1.6750,64,2026-05-31T04:40:19
1858,dqn,random,2,0.3625,1.4875,64,2026-05-31T04:40:21
